table_name,aoi_id,id,vendor_id,entity_id,vendor,platform,pixel_size_x,pixel_size_y,date,publish_date,geometry,sea_state_qual,sea_state_quant,shareable
EE,6,1040010052606800,19SEP01155023-S2AS_R1C2-504979757090_01_P002,WV320190901155023OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2019-09-01,2021-01-28,"POLYGON((-70.510398 41.690435, -70.510398 41.765055, -70.441916 41.765055, -70.441916 41.690435, -70.510398 41.690435))",,,
EE,6,10400100539C1800,19OCT21154410-S2AS_R1C1-504979755050_01_P001,WV320191021154410OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2019-10-21,2021-02-15,"POLYGON((-70.619059 41.752852, -70.619059 41.827956, -70.518704 41.827956, -70.518704 41.752852, -70.619059 41.752852))",,,
EE,6,10400100539C1800,19OCT21154410-S2AS_R1C2-504979755050_01_P001,WV320191021154410OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2019-10-21,2021-02-15,"POLYGON((-70.520446 41.754196, -70.520446 41.829125, -70.427773 41.829125, -70.427773 41.754196, -70.520446 41.754196))",,,
EE,6,10400100539C1800,19OCT21154410-S2AS_R2C1-504979755050_01_P001,WV320191021154410OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2019-10-21,2021-02-15,"POLYGON((-70.617203 41.72766, -70.617203 41.754196, -70.51811 41.754196, -70.51811 41.72766, -70.617203 41.72766))",,,
EE,6,10400100539C1800,19OCT21154410-S2AS_R2C2-504979755050_01_P001,WV320191021154410OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2019-10-21,2021-02-15,"POLYGON((-70.518704 41.73351, -70.518704 41.755339, -70.42922 41.755339, -70.42922 41.73351, -70.518704 41.73351))",,,
EE,6,10400100539C1800,19OCT21154411-S2AS_R1C1-504979755050_01_P002,WV320191021154411OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2019-10-21,2021-02-15,"POLYGON((-70.619081 41.698271, -70.619081 41.773374, -70.518812 41.773374, -70.518812 41.698271, -70.619081 41.698271))",,,
EE,6,10400100539C1800,19OCT21154411-S2AS_R1C2-504979755050_01_P002,WV320191021154411OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2019-10-21,2021-02-15,"POLYGON((-70.520552 41.699614, -70.520552 41.774542, -70.428007 41.774542, -70.428007 41.699614, -70.520552 41.699614))",,,
EE,6,10400100585EFA00,20MAY22153157-M1BS_R1C1-505564622030_01_P001,WV320200522153157MR01C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-08-06,"POLYGON((-70.248889 41.875833, -70.248889 42.167778, -70.041944 42.167778, -70.041944 41.875833, -70.248889 41.875833))",,,
EE,6,10400100585EFA00,20MAY22153157-M1BS_R2C1-505564622030_01_P001,WV320200522153157MR02C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-08-06,"POLYGON((-70.248056 41.632778, -70.248056 41.923889, -70.043333 41.923889, -70.043333 41.632778, -70.248056 41.632778))",,,
EE,6,10400100585EFA00,20MAY22153157-P1BS_R1C1-505564622030_01_P001,WV320200522153157PR01C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,0.0,0.0,2020-05-22,2021-08-06,"POLYGON((-70.248889 41.876111, -70.248889 42.167778, -70.042222 42.167778, -70.042222 41.876111, -70.248889 41.876111))",,,
EE,6,10400100585EFA00,20MAY22153157-P1BS_R2C1-505564622030_01_P001,WV320200522153157PR02C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,0.0,0.0,2020-05-22,2021-08-06,"POLYGON((-70.247778 41.633056, -70.247778 41.923889, -70.043611 41.923889, -70.043611 41.633056, -70.247778 41.633056))",,,
EE,6,10400100585EFA00,20MAY22153157-S2AS_R1C1-504979755060_01_P001,WV320200522153157OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.250469 42.093552, -70.250469 42.168353, -70.149979 42.168353, -70.149979 42.093552, -70.250469 42.093552))",,,
EE,6,10400100585EFA00,20MAY22153157-S2AS_R1C2-504979755060_01_P001,WV320200522153157OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.151314 42.094587, -70.151314 42.169305, -70.050933 42.169305, -70.050933 42.094587, -70.151314 42.094587))",,,
EE,6,10400100585EFA00,20MAY22153157-S2AS_R2C1-504979755060_01_P001,WV320200522153157OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.249019 42.070586, -70.249019 42.094587, -70.149564 42.094587, -70.149564 42.070586, -70.249019 42.070586))",,,
EE,6,10400100585EFA00,20MAY22153157-S2AS_R2C2-504979755060_01_P001,WV320200522153157OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.149979 42.074308, -70.149979 42.095537, -70.050599 42.095537, -70.050599 42.074308, -70.149979 42.074308))",,,
EE,6,10400100585EFA00,20MAY22153158-M1BS-504284462030_01_P001,WV320200522153158M00,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2020-05-26,"POLYGON((-70.248868 42.018559, -70.248868 42.126634, -70.042271 42.126634, -70.042271 42.018559, -70.248868 42.018559))",,,
EE,6,10400100585EFA00,20MAY22153158-P1BS-504284462030_01_P001,WV320200522153158P00,DIGITAL GLOBE,WORLDVIEW-3,0.0,0.0,2020-05-22,2020-05-26,"POLYGON((-70.248613 42.018564, -70.248613 42.12663, -70.042506 42.12663, -70.042506 42.018564, -70.248613 42.018564))",,,
EE,6,10400100585EFA00,20MAY22153158-S2AS_R1C1-504979755060_01_P002,WV320200522153158OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.250359 42.038722, -70.250359 42.113523, -70.149956 42.113523, -70.149956 42.038722, -70.250359 42.038722))",,,
EE,6,10400100585EFA00,20MAY22153158-S2AS_R1C2-504979755060_01_P002,WV320200522153158OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.151289 42.039756, -70.151289 42.114475, -70.050996 42.114475, -70.050996 42.039756, -70.151289 42.039756))",,,
EE,6,10400100585EFA00,20MAY22153158-S2AS_R2C1-504979755060_01_P002,WV320200522153158OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.248911 42.005437, -70.248911 42.039756, -70.149356 42.039756, -70.149356 42.005437, -70.248911 42.005437))",,,
EE,6,10400100585EFA00,20MAY22153158-S2AS_R2C2-504979755060_01_P002,WV320200522153158OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.149956 42.009163, -70.149956 42.040705, -70.050492 42.040705, -70.050492 42.009163, -70.149956 42.009163))",,,
EE,6,10400100585EFA00,20MAY22153159-M1BS-504284462030_01_P002,WV320200522153159M00,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2020-05-26,"POLYGON((-70.248624 41.95375, -70.248624 42.061754, -70.042635 42.061754, -70.042635 41.95375, -70.248624 41.95375))",,,
EE,6,10400100585EFA00,20MAY22153159-P1BS-504284462030_01_P002,WV320200522153159P00,DIGITAL GLOBE,WORLDVIEW-3,0.0,0.0,2020-05-22,2020-05-26,"POLYGON((-70.24837 41.953755, -70.24837 42.06175, -70.042869 42.06175, -70.042869 41.953755, -70.24837 41.953755))",,,
EE,6,10400100585EFA00,20MAY22153159-S2AS_R1C1-504979755060_01_P003,WV320200522153159OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.250047 41.973591, -70.250047 42.048391, -70.149749 42.048391, -70.149749 41.973591, -70.250047 41.973591))",,,
EE,6,10400100585EFA00,20MAY22153159-S2AS_R1C2-504979755060_01_P003,WV320200522153159OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.151079 41.974624, -70.151079 42.049341, -70.05089 42.049341, -70.05089 41.974624, -70.151079 41.974624))",,,
EE,6,10400100585EFA00,20MAY22153159-S2AS_R2C1-504979755060_01_P003,WV320200522153159OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.248604 41.940378, -70.248604 41.974624, -70.149152 41.974624, -70.149152 41.940378, -70.248604 41.940378))",,,
EE,6,10400100585EFA00,20MAY22153159-S2AS_R2C2-504979755060_01_P003,WV320200522153159OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.149749 41.944106, -70.149749 41.975571, -70.050388 41.975571, -70.050388 41.944106, -70.149749 41.944106))",,,
EE,6,10400100585EFA00,20MAY22153200-M1BS-504284462030_01_P003,WV320200522153200M00,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2020-05-26,"POLYGON((-70.248286 41.888954, -70.248286 41.996876, -70.042819 41.996876, -70.042819 41.888954, -70.248286 41.888954))",,,
EE,6,10400100585EFA00,20MAY22153200-P1BS-504284462030_01_P003,WV320200522153200P00,DIGITAL GLOBE,WORLDVIEW-3,0.0,0.0,2020-05-22,2020-05-26,"POLYGON((-70.248032 41.888959, -70.248032 41.996872, -70.043051 41.996872, -70.043051 41.888959, -70.248032 41.888959))",,,
EE,6,10400100585EFA00,20MAY22153200-S2AS_R1C1-504979755060_01_P004,WV320200522153200OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.249762 41.908459, -70.249762 41.983259, -70.149568 41.983259, -70.149568 41.908459, -70.249762 41.908459))",,,
EE,6,10400100585EFA00,20MAY22153200-S2AS_R1C2-504979755060_01_P004,WV320200522153200OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.150894 41.90949, -70.150894 41.984207, -70.050809 41.984207, -70.050809 41.90949, -70.150894 41.90949))",,,
EE,6,10400100585EFA00,20MAY22153200-S2AS_R2C1-504979755060_01_P004,WV320200522153200OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.248322 41.875349, -70.248322 41.90949, -70.148975 41.90949, -70.148975 41.875349, -70.248322 41.875349))",,,
EE,6,10400100585EFA00,20MAY22153200-S2AS_R2C2-504979755060_01_P004,WV320200522153200OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.149568 41.87908, -70.149568 41.910436, -70.050311 41.910436, -70.050311 41.87908, -70.149568 41.87908))",,,
EE,6,10400100585EFA00,20MAY22153201-M1BS-504284462030_01_P004,WV320200522153201M00,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2020-05-26,"POLYGON((-70.248007 41.824253, -70.248007 41.932071, -70.043194 41.932071, -70.043194 41.824253, -70.248007 41.824253))",,,
EE,6,10400100585EFA00,20MAY22153201-P1BS-504284462030_01_P004,WV320200522153201P00,DIGITAL GLOBE,WORLDVIEW-3,0.0,0.0,2020-05-22,2020-05-26,"POLYGON((-70.247754 41.824258, -70.247754 41.932067, -70.043426 41.932067, -70.043426 41.824258, -70.247754 41.824258))",,,
EE,6,10400100585EFA00,20MAY22153201-S2AS_R1C1-504979755060_01_P005,WV320200522153201OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.249409 41.843417, -70.249409 41.918216, -70.149318 41.918216, -70.149318 41.843417, -70.249409 41.843417))",,,
EE,6,10400100585EFA00,20MAY22153201-S2AS_R1C2-504979755060_01_P005,WV320200522153201OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.150641 41.844447, -70.150641 41.919163, -70.05066 41.919163, -70.05066 41.844447, -70.150641 41.844447))",,,
EE,6,10400100585EFA00,20MAY22153201-S2AS_R2C1-504979755060_01_P005,WV320200522153201OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.247972 41.810401, -70.247972 41.844447, -70.148728 41.844447, -70.148728 41.810401, -70.247972 41.810401))",,,
EE,6,10400100585EFA00,20MAY22153201-S2AS_R2C2-504979755060_01_P005,WV320200522153201OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.149318 41.814135, -70.149318 41.845391, -70.050164 41.845391, -70.050164 41.814135, -70.149318 41.814135))",,,
EE,6,10400100585EFA00,20MAY22153202-M1BS-504284462030_01_P005,WV320200522153202M00,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2020-05-26,"POLYGON((-70.247716 41.759576, -70.247716 41.867295, -70.043544 41.867295, -70.043544 41.759576, -70.247716 41.759576))",,,
EE,6,10400100585EFA00,20MAY22153202-P1BS-504284462030_01_P005,WV320200522153202P00,DIGITAL GLOBE,WORLDVIEW-3,0.0,0.0,2020-05-22,2020-05-26,"POLYGON((-70.247463 41.759581, -70.247463 41.867291, -70.043776 41.867291, -70.043776 41.759581, -70.247463 41.759581))",,,
EE,6,10400100585EFA00,20MAY22153202-S2AS_R1C1-504979755060_01_P006,WV320200522153202OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.249082 41.77841, -70.249082 41.853208, -70.149095 41.853208, -70.149095 41.77841, -70.249082 41.77841))",,,
EE,6,10400100585EFA00,20MAY22153202-S2AS_R1C2-504979755060_01_P006,WV320200522153202OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.150415 41.779438, -70.150415 41.854154, -70.050536 41.854154, -70.050536 41.779438, -70.150415 41.779438))",,,
EE,6,10400100585EFA00,20MAY22153202-S2AS_R2C1-504979755060_01_P006,WV320200522153202OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.247649 41.745488, -70.247649 41.779438, -70.148508 41.779438, -70.148508 41.745488, -70.247649 41.745488))",,,
EE,6,10400100585EFA00,20MAY22153202-S2AS_R2C2-504979755060_01_P006,WV320200522153202OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.149095 41.749221, -70.149095 41.780382, -70.050044 41.780382, -70.050044 41.749221, -70.149095 41.749221))",,,
EE,6,10400100585EFA00,20MAY22153203-M1BS-504284462030_01_P006,WV320200522153203M00,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2020-05-26,"POLYGON((-70.247374 41.733466, -70.247374 41.8026, -70.043802 41.8026, -70.043802 41.733466, -70.247374 41.733466))",,,
EE,6,10400100585EFA00,20MAY22153203-P1BS-504284462030_01_P006,WV320200522153203P00,DIGITAL GLOBE,WORLDVIEW-3,0.0,0.0,2020-05-22,2020-05-26,"POLYGON((-70.247123 41.733471, -70.247123 41.802597, -70.044033 41.802597, -70.044033 41.733471, -70.247123 41.733471))",,,
EE,6,10400100585EFA00,20MAY22153203-S2AS_R1C1-504979755060_01_P007,WV320200522153203OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.248759 41.713474, -70.248759 41.788272, -70.148876 41.788272, -70.148876 41.713474, -70.248759 41.713474))",,,
EE,6,10400100585EFA00,20MAY22153203-S2AS_R1C2-504979755060_01_P007,WV320200522153203OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-15,"POLYGON((-70.150192 41.714501, -70.150192 41.789216, -70.050416 41.789216, -70.050416 41.714501, -70.150192 41.714501))",,,
EE,6,104001005B05B600,20JUN04153714-S2AS_R1C1-504979758040_01_P001,WV320200604153714OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.424895 41.956356, -70.424895 42.031301, -70.324429 42.031301, -70.324429 41.956356, -70.424895 41.956356))",,,
EE,6,104001005B05B600,20JUN04153714-S2AS_R1C2-504979758040_01_P001,WV320200604153714OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.325959 41.957538, -70.325959 42.032202, -70.244151 42.032202, -70.244151 41.957538, -70.325959 41.957538))",,,
EE,6,104001005B05B600,20JUN04153714-S2AS_R2C1-504979758040_01_P001,WV320200604153714OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.42325 41.938118, -70.42325 41.957538, -70.324051 41.957538, -70.324051 41.938118, -70.42325 41.938118))",,,
EE,6,104001005B05B600,20JUN04153714-S2AS_R2C2-504979758040_01_P001,WV320200604153714OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.324429 41.938796, -70.324429 41.958419, -70.245384 41.958419, -70.245384 41.938796, -70.324429 41.938796))",,,
EE,6,104001005B05B600,20JUN04153715-S2AS_R1C1-504979758040_01_P002,WV320200604153715OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.4249 41.901416, -70.4249 41.976361, -70.324522 41.976361, -70.324522 41.901416, -70.4249 41.901416))",,,
EE,6,104001005B05B600,20JUN04153715-S2AS_R1C2-504979758040_01_P002,WV320200604153715OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.32605 41.902597, -70.32605 41.977261, -70.244319 41.977261, -70.244319 41.902597, -70.32605 41.902597))",,,
EE,6,104001005B05B600,20JUN04153715-S2AS_R2C1-504979758040_01_P002,WV320200604153715OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.423259 41.873071, -70.423259 41.902597, -70.323937 41.902597, -70.323937 41.873071, -70.423259 41.873071))",,,
EE,6,104001005B05B600,20JUN04153715-S2AS_R2C2-504979758040_01_P002,WV320200604153715OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.324522 41.873738, -70.324522 41.903477, -70.245392 41.903477, -70.245392 41.873738, -70.324522 41.873738))",,,
EE,6,104001005B05B600,20JUN04153716-S2AS_R1C1-504979758040_01_P003,WV320200604153716OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.424656 41.836283, -70.424656 41.911228, -70.324383 41.911228, -70.324383 41.836283, -70.424656 41.836283))",,,
EE,6,104001005B05B600,20JUN04153716-S2AS_R1C2-504979758040_01_P003,WV320200604153716OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.325907 41.837463, -70.325907 41.912123, -70.244562 41.912123, -70.244562 41.837463, -70.325907 41.837463))",,,
EE,6,104001005B05B600,20JUN04153716-S2AS_R2C1-504979758040_01_P003,WV320200604153716OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.423019 41.808064, -70.423019 41.837463, -70.323801 41.837463, -70.323801 41.808064, -70.423019 41.808064))",,,
EE,6,104001005B05B600,20JUN04153716-S2AS_R2C2-504979758040_01_P003,WV320200604153716OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.324383 41.808721, -70.324383 41.838338, -70.245642 41.838338, -70.245642 41.808721, -70.324383 41.808721))",,,
EE,6,104001005B05B600,20JUN04153717-S2AS_R1C1-504979758040_01_P004,WV320200604153717OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.424418 41.771294, -70.424418 41.846238, -70.324248 41.846238, -70.324248 41.771294, -70.424418 41.771294))",,,
EE,6,104001005B05B600,20JUN04153717-S2AS_R1C2-504979758040_01_P004,WV320200604153717OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.325768 41.772473, -70.325768 41.847128, -70.244814 41.847128, -70.244814 41.772473, -70.325768 41.772473))",,,
EE,6,104001005B05B600,20JUN04153717-S2AS_R2C1-504979758040_01_P004,WV320200604153717OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.422784 41.743093, -70.422784 41.772473, -70.323668 41.772473, -70.323668 41.743093, -70.422784 41.743093))",,,
EE,6,104001005B05B600,20JUN04153717-S2AS_R2C2-504979758040_01_P004,WV320200604153717OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.324248 41.743734, -70.324248 41.773343, -70.245882 41.773343, -70.245882 41.743734, -70.324248 41.743734))",,,
EE,6,104001005B05B600,20JUN04153718-S2AS_R1C1-504979758040_01_P005,WV320200604153718OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.424182 41.706322, -70.424182 41.781265, -70.324115 41.781265, -70.324115 41.706322, -70.424182 41.706322))",,,
EE,6,104001005B05B600,20JUN04153718-S2AS_R1C2-504979758040_01_P005,WV320200604153718OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-06-04,2021-02-16,"POLYGON((-70.325632 41.707499, -70.325632 41.782151, -70.245056 41.782151, -70.245056 41.707499, -70.325632 41.707499))",,,
EE,6,104001005B16C000,20MAY10154216-S2AS_R1C2-504979759010_01_P001,WV320200510154216OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-10,2021-02-15,"POLYGON((-70.537742 41.716102, -70.537742 41.790778, -70.466011 41.790778, -70.466011 41.716102, -70.537742 41.716102))",,,
EE,6,104001005B61D900,20MAY17155219-S2AS_R1C2-504979759030_01_P001,WV320200517155219OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-17,2021-02-16,"POLYGON((-70.535616 41.718797, -70.535616 41.793431, -70.467051 41.793431, -70.467051 41.718797, -70.535616 41.718797))",,,
EE,6,104001005C159600,20MAY22153255-S2AS_R2C1-504979759050_01_P001,WV320200522153255OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.250626 42.087039, -70.250626 42.12467, -70.150877 42.12467, -70.150877 42.087039, -70.250626 42.087039))",,,
EE,6,104001005C159600,20MAY22153255-S2AS_R2C2-504979759050_01_P001,WV320200522153255OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.151539 42.071038, -70.151539 42.125622, -70.05156 42.125622, -70.05156 42.071038, -70.151539 42.071038))",,,
EE,6,104001005C159600,20MAY22153256-M1BS_R1C1-505564622030_01_P001,WV320200522153256MR01C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-08-06,"POLYGON((-70.250833 41.8725, -70.250833 42.195, -70.040833 42.195, -70.040833 41.8725, -70.250833 41.8725))",,,
EE,6,104001005C159600,20MAY22153256-M1BS_R2C1-505564622030_01_P001,WV320200522153256MR02C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-08-06,"POLYGON((-70.249444 41.622222, -70.249444 41.940833, -70.041944 41.940833, -70.041944 41.622222, -70.249444 41.622222))",,,
EE,6,104001005C159600,20MAY22153256-P1BS_R1C1-505564622030_01_P001,WV320200522153256PR01C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,0.0,0.0,2020-05-22,2021-08-06,"POLYGON((-70.250556 41.8725, -70.250556 42.195, -70.041111 42.195, -70.041111 41.8725, -70.250556 41.8725))",,,
EE,6,104001005C159600,20MAY22153256-P1BS_R2C1-505564622030_01_P001,WV320200522153256PR02C0100,MAXAR TECHNOLOGIES,WORLDVIEW-3,0.0,0.0,2020-05-22,2021-08-06,"POLYGON((-70.249167 41.622222, -70.249167 41.940833, -70.042222 41.940833, -70.042222 41.622222, -70.249167 41.622222))",,,
EE,6,104001005C159600,20MAY22153256-S2AS_R1C1-504979759050_01_P002,WV320200522153256OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.251952 42.068048, -70.251952 42.14285, -70.151501 42.14285, -70.151501 42.068048, -70.251952 42.068048))",,,
EE,6,104001005C159600,20MAY22153256-S2AS_R1C2-504979759050_01_P002,WV320200522153256OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.152837 42.069084, -70.152837 42.143803, -70.052495 42.143803, -70.052495 42.069084, -70.152837 42.069084))",,,
EE,6,104001005C159600,20MAY22153256-S2AS_R2C1-504979759050_01_P002,WV320200522153256OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.250501 42.021175, -70.250501 42.069084, -70.150654 42.069084, -70.150654 42.021175, -70.250501 42.021175))",,,
EE,6,104001005C159600,20MAY22153256-S2AS_R2C2-504979759050_01_P002,WV320200522153256OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.151501 42.005312, -70.151501 42.070035, -70.051443 42.070035, -70.051443 42.005312, -70.151501 42.005312))",,,
EE,6,104001005C159600,20MAY22153257-S2AS_R1C1-504979759050_01_P003,WV320200522153257OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.251618 42.00189, -70.251618 42.076692, -70.151273 42.076692, -70.151273 42.00189, -70.251618 42.00189))",,,
EE,6,104001005C159600,20MAY22153257-S2AS_R1C2-504979759050_01_P003,WV320200522153257OR01C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.152605 42.002925, -70.152605 42.077644, -70.05237 42.077644, -70.05237 42.002925, -70.152605 42.002925))",,,
EE,6,104001005C159600,20MAY22153257-S2AS_R2C1-504979759050_01_P003,WV320200522153257OR02C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.250171 41.955476, -70.250171 42.002925, -70.150437 42.002925, -70.150437 41.955476, -70.250171 41.955476))",,,
EE,6,104001005C159600,20MAY22153257-S2AS_R2C2-504979759050_01_P003,WV320200522153257OR02C0200,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.151273 41.939742, -70.151273 42.003874, -70.05133 42.003874, -70.05133 41.939742, -70.151273 41.939742))",,,
EE,6,104001005C159600,20MAY22153258-S2AS_R1C1-504979759050_01_P004,WV320200522153258OR01C0100,DIGITAL GLOBE,WORLDVIEW-3,1.0,1.0,2020-05-22,2021-02-16,"POLYGON((-70.251267 41.935985, -70.251267 42.010786, -70.151028 42.010786, -70.151028 41.935985, -70.251267 41.935985))",,,
